dist,under_h0,n,estimator,q,weight,reject_rate,mean_pvalue,mean_stat,mean_time_s,sd_time_s,n_rep,se_rate
"Weibull(k=1.5,s=1.0)",False,80,median,1,gauss_0.5,0.475,0.15465,0.03551037532517017,0.19418846100001244,0.007046502029153705,200,0.035311117229563836
"Weibull(k=1.5,s=1.0)",False,80,median,1,gauss_1.0,0.375,0.1765,0.04637731631642616,0.19863293649985278,0.007419716123576704,200,0.03423265984407288
"Weibull(k=1.5,s=1.0)",False,80,median,1,laplace_1.0,0.43,0.1359,0.05029139484904282,0.19334017250053873,0.00843331717513606,200,0.03500714212842859
"Weibull(k=1.5,s=1.0)",False,80,median,2,gauss_0.5,0.555,0.12789999999999999,0.002278955527907391,0.21103684249981594,0.03835247563470131,200,0.03514078826662828
"Weibull(k=1.5,s=1.0)",False,80,median,2,gauss_1.0,0.42,0.137775,0.003364371238414129,0.21158313949941654,0.045184398292112946,200,0.034899856733230296
"Weibull(k=1.5,s=1.0)",False,80,median,2,laplace_1.0,0.565,0.098325,0.00538130635750967,0.20166315649985334,0.012632497122082082,200,0.03505531343462785
"Weibull(k=1.5,s=1.0)",False,80,trimmed,1,gauss_0.5,0.93,0.01735,0.016711926662013706,0.19578141699981638,0.011797473545766315,200,0.01804161855266871
"Weibull(k=1.5,s=1.0)",False,80,trimmed,1,gauss_1.0,0.93,0.017375,0.025570089839479886,0.192070381499725,0.00853751212071315,200,0.01804161855266871
"Weibull(k=1.5,s=1.0)",False,80,trimmed,1,laplace_1.0,0.91,0.020775000000000002,0.03950070652272947,0.19673568499943936,0.009400174391263508,200,0.02023610634484806
"Weibull(k=1.5,s=1.0)",False,80,trimmed,2,gauss_0.5,0.935,0.018225,0.0003836007514575781,0.19112029499992783,0.006273490771267546,200,0.01743201078476031
"Weibull(k=1.5,s=1.0)",False,80,trimmed,2,gauss_1.0,0.92,0.0239,0.0014743459130248024,0.19134081400021383,0.0053016429976732015,200,0.019183326093250873
"Weibull(k=1.5,s=1.0)",False,80,trimmed,2,laplace_1.0,0.635,0.07695,0.005064782234350317,0.19634372599990452,0.01041528545589663,200,0.0340422531569225
"Weibull(k=1.5,s=1.0)",False,160,argmin,1,gauss_0.5,0.985,0.008003992015968018,0.004242582558906262,8.787536877000075,0.28326630509006934,200,0.008595056718835545
"Weibull(k=1.5,s=1.0)",False,160,argmin,1,gauss_1.0,1.0,0.002784431137724509,0.023760164394252815,10.377002186999853,0.24382455076424253,200,0.0
"Weibull(k=1.5,s=1.0)",False,160,argmin,1,laplace_1.0,1.0,0.002365269461077806,0.03967023966438117,11.710615005500186,0.2382647098650893,200,0.0
"Weibull(k=1.5,s=1.0)",False,160,argmin,2,gauss_0.5,0.985,0.008924999999999999,8.369196618022549e-05,0.5265745970002171,0.01561361424758262,200,0.008595056718835545
"Weibull(k=1.5,s=1.0)",False,160,argmin,2,gauss_1.0,1.0,0.00525,0.0013727438759499212,0.6724406780002028,0.06842677697987017,200,0.0
"Weibull(k=1.5,s=1.0)",False,160,argmin,2,laplace_1.0,0.935,0.013325,0.004109739005828405,0.6039305664996937,0.011868032919264563,200,0.01743201078476031
"Weibull(k=1.5,s=1.0)",False,160,median,1,gauss_0.5,0.8,0.051,0.03704280297432734,0.3713229814999067,0.014295469640593283,200,0.0282842712474619
"Weibull(k=1.5,s=1.0)",False,160,median,1,gauss_1.0,0.67,0.056975,0.046840703632148956,0.3858340085007512,0.0184990421244095,200,0.0332490601370926
"Weibull(k=1.5,s=1.0)",False,160,median,1,laplace_1.0,0.79,0.03455,0.05098801614386795,0.382971798500148,0.014516692510136127,200,0.028801041647829335
"Weibull(k=1.5,s=1.0)",False,160,median,2,gauss_0.5,0.745,0.0463,0.001963964788947929,0.38175665650000157,0.015474939982714264,200,0.030820042180373472
"Weibull(k=1.5,s=1.0)",False,160,median,2,gauss_1.0,0.69,0.055075000000000006,0.0029264923819297215,0.3899099879991263,0.040980475566297754,200,0.032703210851535665
"Weibull(k=1.5,s=1.0)",False,160,median,2,laplace_1.0,0.85,0.0302,0.0044917263240558895,0.38343507099976704,0.013503796383742162,200,0.025248762345905194
"Weibull(k=1.5,s=1.0)",False,160,trimmed,1,gauss_0.5,1.0,0.005175,0.016950253341212897,0.3761994029997004,0.014250478964342127,200,0.0
"Weibull(k=1.5,s=1.0)",False,160,trimmed,1,gauss_1.0,1.0,0.005425,0.02526272081673271,0.3855197594999481,0.015507892574490903,200,0.0
"Weibull(k=1.5,s=1.0)",False,160,trimmed,1,laplace_1.0,1.0,0.005225,0.04019749996230537,0.39444323900046585,0.015047654740119432,200,0.0
"Weibull(k=1.5,s=1.0)",False,160,trimmed,2,gauss_0.5,1.0,0.005325,0.0003916253579988515,0.3927363210004114,0.014288423828703486,200,0.0
"Weibull(k=1.5,s=1.0)",False,160,trimmed,2,gauss_1.0,0.995,0.0057,0.001502252261552326,0.3985343995002768,0.016455953184083848,200,0.004987484335815003
"Weibull(k=1.5,s=1.0)",False,160,trimmed,2,laplace_1.0,0.965,0.01165,0.005060015682425317,0.3877983020007377,0.020426479055050434,200,0.012995191418367032
