dist,under_h0,n,estimator,q,weight,reject_rate,mean_pvalue,mean_stat,mean_time_s,sd_time_s,n_rep,se_rate
"Pareto(a=3.0,s=1.0)",False,80,median,2,gauss_1.0,1.0,0.007083333333333333,0.008220911427203423,0.12237536166658174,0.04801730581591833,60,0.0
"Pareto(a=3.0,s=1.0)",False,80,median,2,laplace_1.0,0.95,0.016583333333333332,0.00731898725898512,0.11376443166673197,0.027414004166008237,60,0.0281365716935569
"Pareto(a=3.0,s=1.0)",False,80,trimmed,1,gauss_1.0,0.95,0.01583333333333333,0.03576764603356381,0.1856214999999793,0.021265352328085553,60,0.0281365716935569
"Pareto(a=3.0,s=1.0)",False,80,trimmed,1,laplace_1.0,1.0,0.008083333333333333,0.05182666175758965,0.1695408183332802,0.01009179863565595,60,0.0
"Pareto(a=3.0,s=1.0)",False,80,trimmed,2,gauss_1.0,0.9166666666666666,0.019083333333333334,0.0019422039050651118,0.16124826499990377,0.01219978677571534,60,0.035681201607403144
"Pareto(a=3.0,s=1.0)",False,80,trimmed,2,laplace_1.0,1.0,0.006416666666666667,0.007015674940350577,0.20846572999998897,0.02793199320439572,60,0.0
"Uniforme(1.0,3.0)",True,20,argmin,1,gauss_1.0,0.0,0.4953333333333333,0.006681262945188418,0.834448683333388,0.03644835353925161,60,0.0
"Uniforme(1.0,3.0)",True,20,argmin,1,laplace_1.0,0.016666666666666666,0.4895833333333333,0.024632114192777735,0.8669050533333272,0.023398979683427044,60,0.01652719420071502
"Uniforme(1.0,3.0)",True,20,argmin,2,gauss_1.0,0.11666666666666667,0.47091666666666665,0.0005860856433486562,0.3879182399999384,0.00972858363549741,60,0.04144384867012947
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,0.06666666666666667,0.39075,0.007853089229755545,0.42931893000004495,0.016862680411592907,60,0.03220305943597653
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,0.06666666666666667,0.4651666666666667,0.047734178545994745,0.05027456166681077,0.002558542952499216,60,0.03220305943597653
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,0.16666666666666666,0.4568333333333333,0.05981489135766531,0.05158017500022349,0.003927093987046525,60,0.048112522432468816
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,0.06666666666666667,0.49333333333333335,0.004393447622447436,0.04944839166664679,0.0015445428713071901,60,0.03220305943597653
"Uniforme(1.0,3.0)",True,20,median,2,laplace_1.0,0.06666666666666667,0.44475,0.00927603624452979,0.05054786333330412,0.001730601317212027,60,0.03220305943597653
"Uniforme(1.0,3.0)",True,20,trimmed,1,gauss_1.0,0.0,0.5114166666666666,0.010774846917553604,0.12045324333348617,0.016593947395430637,60,0.0
"Uniforme(1.0,3.0)",True,20,trimmed,1,laplace_1.0,0.05,0.5091666666666667,0.026812972950501317,0.11190379666656251,0.003589844565960176,60,0.028136571693556888
"Uniforme(1.0,3.0)",True,20,trimmed,2,gauss_1.0,0.03333333333333333,0.50075,0.0007256026957361162,0.11129563666675797,0.003800753659686237,60,0.023174059571793568
"Uniforme(1.0,3.0)",True,20,trimmed,2,laplace_1.0,0.03333333333333333,0.48591666666666666,0.007683090810661247,0.11361081499996241,0.003775520227220306,60,0.023174059571793568
"Uniforme(1.0,3.0)",True,40,argmin,1,gauss_1.0,0.06666666666666667,0.4663333333333333,0.006053934558520861,1.1612748516666216,0.027161069518846396,60,0.03220305943597653
"Uniforme(1.0,3.0)",True,40,argmin,1,laplace_1.0,0.05,0.51025,0.021419705189420175,1.2512389983333378,0.022793930098357763,60,0.028136571693556888
"Uniforme(1.0,3.0)",True,40,argmin,2,gauss_1.0,0.03333333333333333,0.53725,0.00036338513817830927,0.5238612566667447,0.00667583552151765,60,0.023174059571793568
"Uniforme(1.0,3.0)",True,40,argmin,2,laplace_1.0,0.05,0.4140833333333333,0.007183308494378788,0.5901200133332775,0.020515007339488356,60,0.028136571693556888
"Uniforme(1.0,3.0)",True,40,median,1,gauss_1.0,0.05,0.4865,0.03470677723649487,0.06732428333331579,0.0029875003901764395,60,0.028136571693556888
"Uniforme(1.0,3.0)",True,40,median,1,laplace_1.0,0.11666666666666667,0.4749166666666667,0.04663688145810217,0.06996403666659413,0.0015054562671129302,60,0.04144384867012947
"Uniforme(1.0,3.0)",True,40,median,2,gauss_1.0,0.11666666666666667,0.48925,0.002887680712816295,0.06836610666665971,0.002540806383051375,60,0.04144384867012947
"Uniforme(1.0,3.0)",True,40,median,2,laplace_1.0,0.08333333333333333,0.44075000000000003,0.007941616847152975,0.06934187166668077,0.0018113220815838616,60,0.03568120160740314
"Uniforme(1.0,3.0)",True,40,trimmed,1,gauss_1.0,0.03333333333333333,0.489,0.008287689946492484,0.1321663683333706,0.0035111803848889307,60,0.023174059571793568
"Uniforme(1.0,3.0)",True,40,trimmed,1,laplace_1.0,0.08333333333333333,0.47725,0.021969625414129775,0.13509586333329934,0.004457812757756435,60,0.03568120160740314
