dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,4,0.31622776601683805,0.55,False,1.866439895487242,0.9505933999971603
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,6,0.3162277660168382,0.525,False,2.3804206993971064,0.9661001999993459
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,7,0.39528470752104755,0.4,False,2.406480325033945,0.9531088000003365
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,8,0.23717082451262866,0.95,False,2.016891475533154,0.9102433000007295
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,9,0.3162277660168382,0.425,False,2.075858534845909,0.9349944999994477
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,10,0.3162277660168382,0.65,False,1.9138464504708215,0.9451579000015045
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,11,0.3162277660168382,0.55,False,2.3078503841335163,0.9149225000001024
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,14,0.316227766016838,0.75,False,1.8618481265120115,0.8887820999989344
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,12,0.31622776601683805,0.825,False,1.6998295499641467,0.9367235999998229
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,13,0.3162277660168382,0.5,False,2.279979261442036,0.9180033000011463
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,15,0.3162277660168382,0.675,False,2.3596140241534265,0.9092970999990939
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,16,0.23717082451262866,0.95,False,1.9558027973649255,1.0004365000022517
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,17,0.23717082451262866,0.85,False,2.344288104749942,0.9004888999988907
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,18,0.1581138830084191,0.975,False,1.7084812712042359,0.991805800000293
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,0,0.3354101966249685,0.625,False,2.018723633642734,0.7210984999983339
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,1,0.4472135954999581,0.2,False,1.9712841038708604,0.7126538999982586
"Cauchy(loc=2.0,scale=1.0)",True,40,argmin_pyomo,19,0.3162277660168382,0.525,False,1.7435649699548221,0.9989377000019886
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,3,0.22360679774997919,0.95,False,1.910064955689836,0.7077615999987756
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,5,0.4472135954999581,0.175,False,2.1434910543243717,0.7207856999993965
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,4,0.22360679774997919,0.85,False,1.5840947867601538,0.8002223000003141
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,2,0.3354101966249685,0.625,False,1.7116288935775286,0.8289592999972228
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,6,0.22360679774997905,0.95,False,1.2618497622642522,0.8992777000021306
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,7,0.3354101966249685,0.55,False,1.2524317390265505,0.829591600002459
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,8,0.3354101966249685,0.55,False,1.64326321044422,0.9738125999974727
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,9,0.4472135954999581,0.15,False,1.4224202349576665,0.8851441999977396
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,10,0.22360679774997894,1.0,False,1.821398745551775,0.9164104000010411
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,11,0.5590169943749475,0.05,False,1.8635028224442158,0.990809500002797
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,12,0.4472135954999581,0.05,False,2.4424196539881002,0.8922717999994347
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,13,0.22360679774997905,0.9,False,2.222818225057284,0.9355772999988403
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,14,0.4472135954999581,0.075,False,1.4761059530779168,0.9322295999991184
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,16,0.3354101966249685,0.675,False,1.6068669841757504,0.8884045999984664
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,15,0.22360679774997919,0.9,False,1.8104693817564692,0.892892199997732
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,17,0.3354101966249685,0.725,False,1.9173017232293756,0.8656703000015114
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,18,0.3354101966249685,0.65,False,1.9296060566936912,0.8565302999995765
"Gamma(k=2.0,s=1.0)",False,20,argmin_pyomo,19,0.3354101966249685,0.65,False,2.002856386781135,0.8378245000021707
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,0,0.6324555320336758,0.05,False,1.6458785800955424,0.9399834999967425
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,1,0.3162277660168379,0.85,False,2.342749325855591,1.044908399999258
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,3,0.5533985905294666,0.175,False,1.8950016640350618,0.9270202000006975
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,2,0.474341649025257,0.1,False,1.92081314777659,0.9601008000026923
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,4,0.23717082451262866,0.975,False,1.641866070004958,0.9659055999982229
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,7,0.39528470752104744,0.5,False,2.015247693904252,0.9227916999989247
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,6,0.5533985905294666,0.075,False,1.5160268565013304,0.9417873999991571
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,5,0.474341649025257,0.45,False,1.891342936617215,1.0052154999975755
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,8,0.5533985905294666,0.15,False,1.9618653175403011,0.9027765999999247
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,9,0.3162277660168382,0.575,False,1.9606502166602375,0.9380845000014233
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,10,0.23717082451262866,0.925,False,1.6198572113486542,0.9876547000021674
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,11,0.3162277660168382,0.75,False,2.043025471808402,0.9747635999992781
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,12,0.6324555320336761,0.1,False,2.0795755257249713,0.9473103000018455
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,14,0.474341649025257,0.125,False,2.381771059918062,0.9553139999989071
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,13,0.5533985905294666,0.05,False,1.634466077272092,0.990351999997074
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,16,0.39528470752104744,0.625,False,1.8121854572506386,0.9445259000021906
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,17,0.474341649025257,0.275,False,2.118982654770475,0.9453262999995786
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,15,0.23717082451262866,0.925,False,1.5225142427651726,0.9851118000005954
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,0,0.3354101966249685,0.5,False,0.7554023141709381,0.7768371000020124
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,18,0.7115124735378853,0.025,True,1.5886142701090153,1.032659299999068
"Gamma(k=2.0,s=1.0)",False,40,argmin_pyomo,19,0.39528470752104744,0.35,False,2.024290521587884,1.0581181999987166
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,1,0.3354101966249685,0.7,False,0.90875151224548,0.8536228999982995
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,2,0.4472135954999581,0.1,False,0.7703817195776037,0.8928861999993387
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,3,0.3354101966249685,0.525,False,0.8449898671845648,0.9403521999993245
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,5,0.4472135954999581,0.15,False,0.8584772509248386,0.9087264000008872
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,4,0.4472135954999581,0.075,False,0.8051419332068936,0.9406543999975838
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,6,0.4472135954999581,0.175,False,1.0555174576352633,0.9113520999999309
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,7,0.22360679774997919,0.8,False,0.8868695766050712,0.9023311999990256
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,8,0.3354101966249685,0.575,False,0.8289272989100636,0.9332227000013518
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,9,0.4472135954999581,0.075,False,0.8038897420290003,0.897998300002655
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,10,0.3354101966249685,0.55,False,0.8548188906455619,0.8962549999996554
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,11,0.22360679774997905,0.95,False,1.094915864647356,0.8837170000006154
"Weibull(k=1.5,s=1.0)",False,20,argmin_pyomo,12,0.3354101966249685,0.525,False,1.2091687405149263,0.9144296000013128
