dist,under_h0,n,estimator,q,weight,rep,statistic,p_value,reject,theta_hat,time_s
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,27,0.03194631896542387,0.12,False,1.8886215651609213,0.4727562999996735
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,29,0.05111727691582546,0.01,True,1.5702176555254188,0.4843399000001227
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,30,0.03439164918848826,0.31,False,1.2959692805400547,0.455904799999189
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,31,0.0113158169920523,0.08,False,1.378018386319399,0.45668339999974705
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,32,0.0071563224277204586,0.33,False,1.5821755531064428,0.47389429999930144
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,33,0.01582695039403685,0.08,False,1.379942505168058,0.4650478000003204
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,34,0.012825164782571764,0.23,False,1.6639221629661707,0.46223490000011225
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,35,0.017017281634110495,0.18,False,1.2237517103452598,0.4730500999994547
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,36,0.046032048473748574,0.045,True,1.3993733619375115,0.47108470000057423
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,37,0.010617180220984988,0.705,False,1.8019496417628464,0.4782782000002044
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,38,0.05837356477372555,0.3,False,2.7088697932769286,0.47619459999987157
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,39,0.0031455421607027856,0.785,False,2.101702814696826,0.47814610000023094
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,40,0.00851764194280343,0.265,False,1.8868854474232766,0.45889290000013716
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,41,0.022691522313376233,0.425,False,1.6367810479049665,0.46218020000014803
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,42,0.010757672937837973,0.51,False,1.6675308781340625,0.48609729999952833
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,43,0.01525890775027591,0.58,False,2.0763043739365794,0.49823949999881734
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,45,0.003269854310213768,0.645,False,1.4763910706713184,0.46893420000014885
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,44,0.02795435614529559,0.12,False,1.4622945829873517,0.47331020000092394
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,46,0.01851401695540609,0.145,False,1.6321943538645505,0.49683120000008785
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,48,0.0071432947517089534,0.49,False,1.5672543793142357,0.4603393000015785
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,47,0.025216602291882356,0.28,False,1.3787594590022691,0.4973234999997658
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,49,0.014701163490946911,0.53,False,1.3772473383785429,0.4810080999995989
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,50,0.027392861732695173,0.09,False,1.6155766522983213,0.49104479999914474
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,51,0.009160581328003733,0.625,False,1.74759839214365,0.4872787000003882
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,0,0.07020118412626038,0.555,False,2.3073424781005127,0.05439710000064224
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,1,0.06388197487794436,0.315,False,2.0793785273774006,0.05127109999921231
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,2,0.10631702267090759,0.32,False,2.4207647669533765,0.052220499999748426
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,3,0.1398636068097145,0.025,True,2.0135628727161308,0.051066599999103346
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,4,0.11268235130395694,0.075,False,1.6202377218388504,0.050766700000167475
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,5,0.11724464598061,0.265,False,2.0705750998554966,0.05098569999972824
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,6,0.09518031234104755,0.155,False,1.7831317813855496,0.051156300000002375
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,52,0.01210969993570402,0.24,False,1.1332406292262296,0.455265499998859
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,7,0.09574291934287606,0.195,False,1.8277276986831748,0.05256319999898551
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,8,0.1299278856777455,0.26,False,1.744308798949571,0.04942040000059933
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,9,0.11631518462386453,0.205,False,1.7773008622518462,0.04256420000092476
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,10,0.20790199591933348,0.015,True,1.5734501219250867,0.05021689999921364
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,11,0.11164665905363395,0.115,False,1.3548069963198905,0.05200719999993453
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,12,0.061652932866518836,0.215,False,0.9914880011429619,0.05007839999962016
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,13,0.1785528221822733,0.01,True,2.398764618553262,0.052305500001239125
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,14,0.1762141836253018,0.24,False,2.5520696284697397,0.05121850000068662
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,15,0.12657320791495377,0.045,True,1.4694632624039587,0.05124909999904048
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,16,0.08872524763430287,0.115,False,1.1819111726808362,0.049585700000534416
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,17,0.07053297484507912,0.25,False,1.4344067482990142,0.050561300000481424
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,18,0.15614567445046051,0.03,True,1.5122224338396228,0.046382799999264535
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,19,0.09461761119449524,0.145,False,1.572020729061371,0.05529460000070685
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,20,0.11216932161770464,0.065,False,1.6015907842918304,0.051616000000649365
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,21,0.05949262684995488,0.84,False,2.1063567856270358,0.05249029999868071
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,22,0.09636039637300875,0.43,False,2.0140080793903934,0.04999580000003334
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,53,0.00753647161312725,0.75,False,1.9648093009579088,0.5197509999998147
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,55,0.005791841005692364,0.52,False,1.492705788179127,0.4749764000007417
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,56,0.015732224151443847,0.45,False,1.1399824382513883,0.4746666000010009
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,24,0.02607896745244933,0.79,False,1.8930433315454769,0.05085679999865533
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,23,0.12560807430636933,0.42,False,2.1050127306924944,0.05169010000099661
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,54,0.03787789045872404,0.055,False,1.991465171843004,0.500983300000371
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,25,0.11860690174191586,0.125,False,1.635843374491166,0.04799459999958344
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,27,0.12473643173020295,0.13,False,1.6908790272572705,0.04465460000028543
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,26,0.019377038720257138,0.95,False,2.2183280536743486,0.05158029999984137
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,28,0.07198998840456626,0.19,False,1.115194018903734,0.04991179999888118
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,58,0.017373045203263576,0.13,False,1.3166073643530012,0.4663658999998006
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,29,0.09758879914112396,0.29,False,2.3202722877260995,0.0515490999987378
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,31,0.08253748768953034,0.275,False,1.712534337388667,0.0518688000011025
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,30,0.07820221738006201,0.315,False,2.0205169845601216,0.052820799999608425
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,57,0.012888153074311223,0.5,False,2.050051628612857,0.4898556999996799
"Gamma(k=2.0,s=1.0)",False,20,argmin,2,laplace_1.0,59,0.019537523301447278,0.5,False,1.5116540259784221,0.46969070000159263
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,32,0.08417934504408059,0.355,False,1.4194408821783706,0.04958970000006957
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,33,0.05946740836638453,0.49,False,1.9030646932533815,0.05340439999963564
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,34,0.12190464174104182,0.035,True,1.4053649594775752,0.05032489999939571
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,35,0.06101309473464272,0.555,False,1.5952389053076987,0.050912200000311714
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,36,0.16216924760690926,0.01,True,1.6442821863050314,0.0462465999989945
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,37,0.07264675609648365,0.405,False,1.9115441101488502,0.04841200000009849
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,40,0.16959948698980742,0.02,True,1.651672213981802,0.047229599998900085
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,39,0.13437806737917263,0.005,True,0.6851854453041992,0.048511799999687355
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,38,0.08546474567340619,0.27,False,1.6956421496452045,0.05127050000010058
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,41,0.06751630741180936,0.3,False,1.8107088421373074,0.050289999999222346
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,42,0.10610218093222222,0.025,True,1.2783667442563968,0.04811680000057095
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,43,0.07470485029357979,0.585,False,2.2477551823421753,0.05075340000075812
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,46,0.03872978818889222,0.655,False,1.8519919328145593,0.04573229999914474
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,44,0.06418776919260644,0.31,False,1.5768890377446703,0.05025279999972554
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,45,0.06529359377300653,0.83,False,2.505486664482961,0.050645600000279956
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,47,0.10801507071440258,0.095,False,1.8339295491329382,0.05079400000067835
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,48,0.0671395183327076,0.63,False,1.5005164409406482,0.05018990000098711
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,50,0.09072360387088646,0.125,False,2.2061072600875367,0.046338800000739866
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,49,0.08490384963221578,0.23,False,1.781848518182957,0.04983630000060657
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,51,0.08592682123685211,0.115,False,1.6659567230738506,0.047688999999081716
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,52,0.06861389761074034,0.335,False,1.1337587821473403,0.04849130000002333
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,53,0.2130768926696833,0.015,True,1.4563288838611477,0.051177899998947396
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,55,0.06330532864499819,0.525,False,1.786509110984927,0.047423299998627044
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,54,0.10767384029184568,0.11,False,1.3132138941401594,0.04980770000111079
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,56,0.0625168726898156,0.79,False,1.970230136800751,0.04793409999911091
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,57,0.0761264852318458,0.395,False,1.8827157703993846,0.050115800000639865
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,58,0.07234587118354524,0.28,False,1.3478803635405117,0.04796809999970719
"Gamma(k=2.0,s=1.0)",False,20,median,1,gauss_1.0,59,0.160953015067543,0.145,False,1.978828757192511,0.05050880000089819
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,0,0.03989093514915741,0.67,False,1.671389403260002,0.051509299999452196
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,1,0.058428359429181884,0.71,False,2.2037235833274194,0.05112550000012561
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,2,0.06966409796920572,0.5,False,1.377444249151588,0.05218570000033651
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,3,0.11872628076212269,0.345,False,1.8345518828423288,0.05223490000025777
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,5,0.06986523126450261,0.45,False,1.2100440071986807,0.04333549999864772
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,4,0.11988961477746901,0.06,False,1.6403765031827366,0.048327699998480966
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,6,0.11012306785443826,0.145,False,1.4732825779017944,0.05157540000072913
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,7,0.08220152771897095,0.455,False,1.9176337417897003,0.05205039999964356
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,8,0.16249667365663123,0.01,True,1.4109884532047028,0.05122010000013688
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,9,0.17658732000299904,0.02,True,1.3556989467066292,0.05300799999895389
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,10,0.11031690170502302,0.175,False,2.5074925603720635,0.049399600000469945
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,11,0.10693650040988423,0.045,True,0.8543191210448551,0.05013220000000729
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,12,0.09187018802497585,0.095,False,1.2284969915083468,0.05099079999854439
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,13,0.14105085611800655,0.45,False,2.2699561310570173,0.050931300000229385
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,14,0.09834186508890837,0.21,False,1.722060707521528,0.051560200001404155
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,15,0.07049291016343001,0.575,False,1.4137711095271701,0.050616999998965184
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,16,0.13626132802048013,0.02,True,1.1629012263598622,0.05118700000093668
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,17,0.09490935329456968,0.135,False,1.059957668128859,0.04962639999939711
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,18,0.09859343474012715,0.22,False,1.6885725702367926,0.04768770000009681
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,19,0.13603676975466159,0.025,True,1.6269377657167525,0.04594800000086252
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,20,0.08437452730995612,0.38,False,2.0496199710208343,0.05148720000033791
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,21,0.11290073681180686,0.07,False,0.8849127341689533,0.05053399999997055
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,22,0.12063194936194337,0.54,False,2.048230190749287,0.0508905999995477
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,24,0.07906228909372254,0.33,False,1.7543701602218227,0.048509399999602465
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,23,0.17098444781395367,0.045,True,2.0122606719393277,0.05134130000078585
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,26,0.09085490725380478,0.35,False,2.144946934809959,0.04817129999901226
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,25,0.12296508309989229,0.22,False,1.7338482227254586,0.051091099998302525
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,27,0.0816124540420789,0.42,False,2.240342707743538,0.05174780000015744
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,30,0.05372105937266978,0.63,False,1.4631718078141251,0.04833959999996296
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,29,0.11941909988751662,0.12,False,1.5438328210837322,0.050953199999639764
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,28,0.08648469607168469,0.435,False,1.6856579750855962,0.052114199999778066
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,31,0.1130457857623459,0.355,False,1.5925634567716924,0.05117479999898933
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,32,0.08102533470254836,0.385,False,2.542274038602221,0.05123900000035064
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,33,0.1573758297076175,0.01,True,1.2411242880478721,0.0510309999990568
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,34,0.1252843958618097,0.065,False,1.8701782572138876,0.05119120000017574
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,35,0.07580117645782025,0.415,False,1.4750629689831067,0.050437500000043656
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,37,0.06459541251296966,0.53,False,1.8672124447084033,0.04732340000009572
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,36,0.04675050671581321,0.54,False,1.4322423547185958,0.049513199999637436
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,38,0.049276677681330136,0.74,False,1.8748903613581827,0.044754000000466476
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,39,0.05381321917195936,0.535,False,1.3124083244586837,0.047974799999792594
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,40,0.11458090380800875,0.045,True,1.2532748021493179,0.05043440000008559
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,41,0.10259023529161268,0.11,False,1.1489978158821355,0.049653699999907985
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,46,0.10120151823819634,0.085,False,1.442234603607746,0.04557369999929506
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,43,0.0934115730633533,0.365,False,1.6678390412502686,0.052223000000594766
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,42,0.10996389764416978,0.435,False,1.646163799055571,0.05249130000083824
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,44,0.10447227005668713,0.08,False,1.364753913872818,0.05309379999926023
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,45,0.19624667128327372,0.05,False,1.8513616724461146,0.05193169999984093
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,48,0.12134488914346087,0.06,False,1.2074822665330067,0.04829740000059246
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,47,0.09427483828920658,0.11,False,1.413889107305934,0.052317300000140676
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,49,0.10714869452446488,0.145,False,1.4977190174048127,0.04999779999889142
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,50,0.0444039697879044,0.53,False,1.5131604144561868,0.05118729999958305
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,52,0.10584715263426141,0.265,False,1.5859397665646338,0.052840000000287546
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,51,0.13771242330257566,0.115,False,2.1652795417888964,0.05708840000079363
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,53,0.1144025465683923,0.4,False,2.480293234245126,0.05359119999957329
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,54,0.06628447276097824,0.575,False,1.7298707127969117,0.05264089999946009
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,55,0.10963109664409848,0.445,False,2.575387685142152,0.05473889999848325
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,56,0.06907360117439659,0.515,False,2.0121527895197913,0.05442450000009558
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,57,0.1588177459120806,0.035,True,1.8571390986516634,0.054882499998711864
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,58,0.12770750925509433,0.035,True,1.6713903627613003,0.05341899999984889
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,0,0.04070082289314915,0.11,False,2.114338810404455,0.05290899999999965
"Gamma(k=2.0,s=1.0)",False,20,median,1,laplace_1.0,59,0.031172777672339412,0.9,False,1.8743266477335214,0.054981600000246544
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,1,0.04600636709116807,0.02,True,1.548943418395095,0.05277879999994184
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,2,0.016238004217378678,0.275,False,2.1073174016931415,0.05312140000023646
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,3,0.006461832799734833,0.485,False,1.4514289051126341,0.053365300000223215
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,4,0.0209783002844358,0.125,False,1.545282613642704,0.051422599999568774
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,8,0.015196443464489204,0.115,False,1.6789103750247665,0.0468708999997034
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,5,0.007008386637697136,0.41,False,1.9161679288585245,0.053425600000991835
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,6,0.008678922988622374,0.175,False,1.7092512085037712,0.0521180000014283
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,7,0.02241736601148086,0.435,False,2.746733496313741,0.05423770000015793
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,9,0.006203693857052668,0.49,False,1.8457044723911897,0.05226869999933115
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,10,0.04181895056795577,0.01,True,1.743132224030942,0.052215699999578646
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,11,0.021341871569118757,0.08,False,1.4922602979407302,0.0534920999998576
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,12,0.011682650831795122,0.365,False,1.5160782482496225,0.050113400000554975
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,13,0.025779889690276094,0.11,False,1.5859569617952665,0.0523654999997234
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,14,0.036585787480597445,0.225,False,1.4059776519932763,0.04965699999956996
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,15,0.012544044741088068,0.315,False,2.0997928340879493,0.04895300000134739
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,17,0.0026243964096167513,0.855,False,2.4532350528284725,0.05101899999863235
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,16,0.0257295889712746,0.045,True,1.4343376409516675,0.05110439999953087
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,18,0.009761102464514022,0.35,False,1.6276968298581758,0.05189299999983632
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,19,0.006069320318585064,0.48,False,1.4052144059684508,0.047909400000207825
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,20,0.006510920161362106,0.305,False,1.8718338494215074,0.049389900001187925
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,21,0.026195065682915644,0.41,False,1.9527937599273772,0.051054499999736436
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,22,0.01916436562738786,0.135,False,1.700304757130226,0.050645799999983865
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,23,0.026974674454420443,0.025,True,1.3540226372151056,0.050391900000249734
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,24,0.013140453270862239,0.365,False,1.6074368778555228,0.04983179999908316
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,25,0.01726607193589605,0.22,False,2.149463243308679,0.0507993000010174
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,26,0.004747511943972944,0.4,False,2.020749682069623,0.050092099998437334
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,27,0.0072118321460361914,0.59,False,1.5977284824522155,0.04996199999914097
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,29,0.005133839412862903,0.37,False,1.635889407276558,0.04838550000022224
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,28,0.011119817556759844,0.195,False,1.677305248342311,0.05068089999986114
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,30,0.004017316832256673,0.455,False,1.6092223664596381,0.049184499999682885
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,31,0.022956690155877958,0.1,False,1.4859505055094486,0.05067899999994552
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,33,0.002427715722160109,0.68,False,1.3885640929465277,0.04769920000035199
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,34,0.011839458346594282,0.235,False,1.7744422784854041,0.04619830000046932
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,32,0.02290944918571067,0.09,False,1.5823059509331485,0.051146300000254996
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,35,0.001554844242583934,0.85,False,1.3565625755225894,0.048178200000620564
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,36,0.01018532541836813,0.245,False,2.098508453820612,0.05001590000028955
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,37,0.022852922584445275,0.085,False,1.849398747657168,0.04501759999948263
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,41,0.031277662556666794,0.265,False,2.049176761186107,0.04560990000027232
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,40,0.003531555901593669,0.61,False,1.5883824353374962,0.04774350000116101
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,39,0.012703950144931059,0.15,False,1.6150129787983487,0.05030509999960486
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,38,0.011591043539725452,0.465,False,1.6484362410823268,0.050503100001151324
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,42,0.025069867277754326,0.055,False,1.5580674584979883,0.05039279999982682
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,43,0.013632557457649786,0.235,False,1.8741995013421975,0.04894359999889275
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,45,0.009937898761553198,0.245,False,1.3257345373146574,0.04910109999946144
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,44,0.01375463667435119,0.155,False,1.7999671771389494,0.051340399999389774
"Gamma(k=2.0,s=1.0)",False,20,median,2,gauss_1.0,46,0.003904688783807614,0.735,False,1.8951575119807407,0.04975670000021637
