dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Uniforme(1.0,3.0)",True,20,trimmed,38,0.22360679774997919,0.94,False,2.157705538719193,0.04719939999995404
"Uniforme(1.0,3.0)",True,20,trimmed,39,0.44721359549995787,0.55,False,2.2296520054821265,0.048056099999485014
"Uniforme(1.0,3.0)",True,20,trimmed,40,0.3354101966249685,0.735,False,2.048829769079427,0.04697099999975762
"Uniforme(1.0,3.0)",True,20,trimmed,41,0.44721359549995787,0.355,False,1.8949188918054203,0.04370920000019396
"Uniforme(1.0,3.0)",True,20,trimmed,42,0.22360679774997905,0.93,False,1.9994204922932401,0.043186699999751
"Uniforme(1.0,3.0)",True,20,trimmed,43,0.22360679774997919,0.96,False,1.9778018104914201,0.0448420000002443
"Uniforme(1.0,3.0)",True,20,trimmed,44,0.3354101966249685,0.865,False,2.0040332761765103,0.04541140000037558
"Uniforme(1.0,3.0)",True,20,trimmed,45,0.3354101966249684,0.84,False,1.9847484280118084,0.046533699999599776
"Uniforme(1.0,3.0)",True,20,trimmed,46,0.3354101966249685,0.755,False,2.0075656248060896,0.048943400000098336
"Uniforme(1.0,3.0)",True,20,trimmed,47,0.3354101966249684,0.88,False,1.956829340581325,0.05194099999971513
"Uniforme(1.0,3.0)",True,20,trimmed,48,0.447213595499958,0.25,False,2.1936108048830283,0.05704009999953996
"Uniforme(1.0,3.0)",True,20,trimmed,49,0.22360679774997905,0.965,False,2.1072259613830724,0.054085000000668515
"Uniforme(1.0,3.0)",True,20,trimmed,50,0.33541019662496857,0.705,False,1.9509334724711151,0.05134449999968638
"Uniforme(1.0,3.0)",True,20,trimmed,51,0.22360679774997919,0.94,False,1.9128243081956957,0.05492299999968964
"Uniforme(1.0,3.0)",True,20,trimmed,52,0.22360679774997919,0.93,False,2.0985882645867866,0.05857600000035745
"Uniforme(1.0,3.0)",True,20,trimmed,53,0.3354101966249685,0.885,False,2.048639295354189,0.04924190000019735
"Uniforme(1.0,3.0)",True,20,trimmed,54,0.22360679774997894,1.0,False,2.1284695161796634,0.047859600000265345
"Uniforme(1.0,3.0)",True,20,trimmed,55,0.447213595499958,0.3,False,2.163913575138635,0.05731909999940399
"Uniforme(1.0,3.0)",True,20,trimmed,56,0.3354101966249685,0.785,False,2.0984142559988896,0.04776320000019041
"Uniforme(1.0,3.0)",True,20,trimmed,57,0.44721359549995787,0.4,False,1.8520119868833147,0.04291689999990922
"Uniforme(1.0,3.0)",True,20,trimmed,58,0.44721359549995787,0.605,False,1.9021521678929825,0.04524380000020756
"Uniforme(1.0,3.0)",True,20,trimmed,59,0.5590169943749475,0.595,False,2.074740872334148,0.09292780000032508
"Uniforme(1.0,3.0)",True,20,trimmed,60,0.3354101966249685,0.85,False,1.9736846339643495,0.04709480000019539
"Uniforme(1.0,3.0)",True,20,trimmed,61,0.22360679774997905,0.98,False,1.9773180920901414,0.046995000000606524
"Uniforme(1.0,3.0)",True,20,trimmed,62,0.5590169943749476,0.135,False,1.971110591966894,0.05099160000008851
"Uniforme(1.0,3.0)",True,20,trimmed,63,0.4472135954999581,0.285,False,1.8845398753942795,0.05279369999971095
"Uniforme(1.0,3.0)",True,20,trimmed,64,0.44721359549995787,0.38,False,1.752699108485058,0.043907299999773386
"Uniforme(1.0,3.0)",True,20,trimmed,65,0.22360679774997894,1.0,False,1.8492823555650917,0.05347280000023602
"Uniforme(1.0,3.0)",True,20,trimmed,66,0.670820393249937,0.035,True,1.7642479474002868,0.055690400000457885
"Uniforme(1.0,3.0)",True,20,trimmed,67,0.44721359549995787,0.505,False,1.8293963530926307,0.05365150000034191
"Uniforme(1.0,3.0)",True,20,trimmed,68,0.5590169943749475,0.505,False,2.0028713116005457,0.04607419999956619
